number,created_at,title,labels
35292,2026-03-17T11:19:18Z,[BUG] Data loss when adding multiple entries and navigating to questions,invalid
35290,2026-03-17T11:18:24Z,isError=true on one batch tool result cascades to affect sibling results,duplicate
35285,2026-03-17T11:07:40Z,[Bug] Remote control mode blocks mobile session when requesting variants or entering plan mode,bug|platform:macos|area:tui
35281,2026-03-17T11:00:06Z,"[BUG] CoworkVMService fails to start — ""signature verification initialization failed"" — Root cause: Windows ""Where new apps save to"" setting pointing to non-C: drive",invalid
35278,2026-03-17T10:48:17Z,[Bug] Failed to remove selection listener from editor in NotificationManager,duplicate
35275,2026-03-17T10:40:53Z,[FEATURE] Preserve input buffer on Ctrl+C for recovery,duplicate
35274,2026-03-17T10:39:17Z,"1M context not activating in large monorepo, works in subdirectory",duplicate
35270,2026-03-17T10:27:10Z,[CLOSED - Inaccurate] See #35273 instead,invalid
35268,2026-03-17T10:25:17Z,Feature Request: Show token usage persistently in statusline,duplicate
35266,2026-03-17T10:21:38Z,[Bug] claude-opus-4-6[1m] missing from /model command output,duplicate
35263,2026-03-17T10:07:31Z,[Bug] Partner Registration Form Returns HTTP 403 Akamai WAF Block on Submit,invalid
35261,2026-03-17T10:02:00Z,"[FEATURE] Add ""scroll to bottom"" button in chat interface",duplicate
35259,2026-03-17T10:01:08Z,"[BUG] Cowork ""Virtualization is not available"" on Windows 11 Pro 24H2 — Hyper-V fully enabled and services running",invalid
35257,2026-03-17T09:43:23Z,Accessibility: 22 unlabeled icon-only buttons missing aria-labels (WCAG 4.1.2),invalid
35256,2026-03-17T09:34:05Z,claude-in-chrome MCP never connects to browser-bridge socket (v2.1.77),duplicate
35254,2026-03-17T09:24:53Z,[BUG] bash tool breaks when project directory is renamed mid-session,duplicate
35251,2026-03-17T09:13:17Z,Keybindings: add discrete actions for setting specific permission modes (not just cycling),duplicate
35250,2026-03-17T09:09:47Z,'/usage' shows no data on personal subscription; 'Fast mode disabled by your organization' is misleading,bug|platform:macos|area:cli
35249,2026-03-17T09:09:27Z,[FEATURE] Custom animated character / mascot display in the status line,enhancement|area:tui|area:statusline
35248,2026-03-17T09:05:10Z,Add confirmation before permanently deleting chats in VS Code,enhancement|platform:vscode|user-experience
35247,2026-03-17T09:04:20Z,"[BUG] New sessions stuck on ""Coalescing..."" - only existing sessions work",duplicate
35245,2026-03-17T08:58:55Z,[FEATURE]  Add promptBarColor as persistent setting (global + per-project),enhancement|area:tui
35244,2026-03-17T08:58:52Z,Feature request: Access Slack 'Save for later' bookmarks via MCP,duplicate
35243,2026-03-17T08:56:21Z,Feature Request: Session title language should respect `language` setting in settings.json,duplicate
35242,2026-03-17T08:53:53Z,Context continuation summary messages repeatedly appear in conversation,duplicate
35241,2026-03-17T08:48:19Z,Show current task/agent description in terminal title for multi-instance distinction,duplicate
35239,2026-03-17T08:45:56Z,[SHT] Funding awareness: hedge перед списанием + мониторинг funding rate,invalid
35237,2026-03-17T08:36:48Z,Model responded in Korean instead of following conversation language,duplicate
35234,2026-03-17T08:16:36Z,Desktop app sends JPEG images with image/png media type causing API 400 error,duplicate
35232,2026-03-17T08:10:11Z,"Claude Code periodically writes to all open terminal tabs, triggering iTerm2 activity indicators",duplicate
35230,2026-03-17T08:01:55Z,[BUG] Agent with isolation:worktree reports successful writes but files unchanged on disk (WSL2),duplicate
35229,2026-03-17T07:54:40Z,/model and /status show stale pricing info for Claude Max subscribers,bug|area:cost|area:tui
35226,2026-03-17T07:33:43Z,[Bug] Session Resume Fails With Misleading Error When Working Directory Differs From Launch Directory,duplicate
35223,2026-03-17T07:23:55Z,[BUG] Claude for Excel plugin,invalid
35219,2026-03-17T07:15:53Z,[BUG] Bash commands fail with exit code 1 and no output (empty rg block in shell snapshot),bug|has repro|platform:linux|area:bash
35218,2026-03-17T07:14:53Z,"[BUG] fork: true in command frontmatter ignores model override, causes rate limit with Opus 1M default",bug|has repro|area:skills
35217,2026-03-17T07:12:41Z,fork: true ignores model override in command frontmatter (rate limit with Opus 1M default),bug|platform:macos|area:skills
35215,2026-03-17T07:09:11Z,📋 Documentation Enhancement Suggestion,invalid
35212,2026-03-17T07:05:21Z,"[BUG] Claude for Chrome extension fails to connect, even tho a connection seems to be established",duplicate
35211,2026-03-17T06:57:02Z,[BUG] @ file picker in Desktop app truncates path suffix (filename) instead of prefix,duplicate
35209,2026-03-17T06:54:09Z,Models consistently ignore CLAUDE.md English-only rule for .md files,duplicate
35205,2026-03-17T06:45:50Z,"[Bug] Terminal auto-scrolls to bottom during active generation, preventing mid-task history review",duplicate
35203,2026-03-17T06:41:14Z,[BUG] mcpServers key rejected in ~/.claude/settings.json despite additionalProperties: {} in schema,duplicate
35202,2026-03-17T06:40:31Z,[BUG] claude mcp get <name> fails to find user-scoped servers,duplicate
35201,2026-03-17T06:39:41Z,[BUG] claude mcp list does not display user-scoped servers,duplicate
35200,2026-03-17T06:38:16Z,"[BUG] /mcp slash command shows ""No MCP servers configured"" despite servers being configured and connected",duplicate
35195,2026-03-17T06:06:34Z,"[BUG] `downloads.claude.ai` returning 403 — Cowork workspace fails to start, update check broken (macOS)",bug|platform:macos|external|area:cowork
35194,2026-03-17T06:02:26Z,[Bug] Status bar not updating tool uses/tokens for active agents and retaining terminated agents,duplicate
35192,2026-03-17T05:47:25Z,"[Bug] Auto-compact buffer exceeds context window, causing infinite compaction loop on macOS",bug|duplicate|platform:macos|area:core
35190,2026-03-17T05:29:58Z,[BUG] Install script breaks Alacritty config,duplicate
35189,2026-03-17T05:27:20Z,[Bug] Invalid Node instance in DOM manipulation during insertChild operation,duplicate
35188,2026-03-17T05:17:21Z,[BUG],bug|platform:macos|needs-info
35187,2026-03-17T05:15:07Z,Claude Desktop: Add ability to remove folders from the recent projects list,duplicate
35186,2026-03-17T05:06:29Z,[FEATURE],duplicate
35185,2026-03-17T05:06:09Z,Claude Desktop: Add right-click rename and favorites for sidebar conversations,duplicate
35184,2026-03-17T05:04:59Z,[FEATURE] Add filePath parameter to Claude Code's built-in browser screenshot tool,duplicate
35182,2026-03-17T05:02:13Z,[FEATURE] claude-in-chrome: add filePath param to computer tool screenshot action,invalid
35181,2026-03-17T04:59:34Z,claude-in-chrome: computer tool screenshot should support saving to file (filePath param),invalid
35180,2026-03-17T04:57:44Z,[FEATURE] Support VSCode Timeline integration for tracking Claude Code file changes,duplicate
35178,2026-03-17T04:45:49Z,Contexto general,duplicate
35177,2026-03-17T04:44:48Z,Terminal output pushes scroll position during generation — cannot select/copy/read previous output,
35174,2026-03-17T04:41:48Z,VS Code sidebar shows version number instead of session name for past conversations,bug|platform:macos|area:ide|platform:vscode
35173,2026-03-17T04:34:42Z,Include effort level in statusline JSON data,enhancement|area:statusline
35172,2026-03-17T04:26:22Z,[BUG]  Phone verification during signup returns error.,invalid
35170,2026-03-17T04:02:02Z,"[Feature Request] Enforce Plans, Memory, and Claude.md as required system constraints",duplicate
35169,2026-03-17T03:58:14Z,"[Bug] Voice mode fails to initialize in new CLI sessions, requires disable/enable cycle",duplicate
35165,2026-03-17T03:34:55Z,"Plugin auto-update creates incomplete cache directory, blocking session hooks",duplicate
35163,2026-03-17T03:31:59Z,[BUG]  Stale tasks persist in system-reminder context throughout entire   session,duplicate
35158,2026-03-17T03:01:38Z,[BUG] Terminal re-renders entire session output when multiple hooks are configured (Windows),duplicate
35157,2026-03-17T02:57:31Z,[FEATURE] Add agent identities to tool event payloads,enhancement|area:hooks|area:agents
35147,2026-03-17T02:06:05Z,PreToolUse hooks can be bypassed via @file mention context injection,bug|area:security|area:hooks
35146,2026-03-17T01:57:54Z,Ctrl+G vim editor: content lost when file is saved and closed — empty message sent,duplicate
35144,2026-03-17T01:56:30Z,User-scope MCP servers not loaded in v2.1.77,duplicate
35143,2026-03-17T01:55:31Z,[DOCS] Commands page still lists `/fork` instead of `/branch`,documentation|area:docs
35141,2026-03-17T01:54:29Z,[DOCS] Subagent continuation docs still show the old resume flow,documentation|area:agent-sdk|area:docs
35140,2026-03-17T01:53:28Z,[DOCS] Environment variables docs missing `CLAUDE_CODE_PLUGIN_SEED_DIR`,documentation|area:plugins
35139,2026-03-17T01:52:27Z,[DOCS] Background task docs omit 5GB output kill limit,documentation|area:bash
35138,2026-03-17T01:51:26Z,[DOCS] Plugin validation docs omit frontmatter and `hooks/hooks.json` coverage,documentation|area:plugins
35137,2026-03-17T01:50:25Z,[DOCS] Gateway docs underspecify `CLAUDE_CODE_DISABLE_EXPERIMENTAL_BETAS`,documentation|area:docs
35136,2026-03-17T01:49:24Z,[DOCS] Hook docs imply PreToolUse `allow` can override deny rules,documentation|area:hooks|area:permissions
35135,2026-03-17T01:48:23Z,[DOCS] Commands page missing `/copy N` and tmux copy guidance,documentation|area:cli|area:docs
35134,2026-03-17T01:47:22Z,[DOCS] Settings and sandboxing docs omit `sandbox.filesystem.allowRead`,documentation|area:docs|area:sandbox
35133,2026-03-17T01:46:20Z,[DOCS] Environment variables page has outdated max output token limits,documentation|area:docs
35132,2026-03-17T01:44:43Z,Frequent streaming stalls and ECONNRESET during complex tasks,duplicate
35131,2026-03-17T01:40:45Z,"[BUG] Claude Desktop v1.1.7053: Upgrade loses all Cowork sessions, Code projects, and Scheduled Tasks",bug|invalid
35130,2026-03-17T01:37:36Z,"[BUG] Phantom file attachment in VS Code extension input bar — cannot remove, file not open",duplicate
35128,2026-03-17T01:27:54Z,Bug: Claude edits code files while Plan Mode is active despite system instructions,bug|duplicate|area:core
35127,2026-03-17T01:23:25Z,Context window shows 200k instead of 1M for Opus 4.6 on Max plan,bug|duplicate|platform:linux|area:core
35126,2026-03-17T01:14:33Z,[BUG] /remote-control renders Code unresponsive,duplicate
35125,2026-03-17T01:10:55Z,"[BUG]  Remote Control mobile app renders AskUserQuestion tool as raw ""ToolSearch"" text instead of interactive selection menu",bug|has repro|platform:macos|area:tui|platform:ios
35120,2026-03-17T00:48:05Z,[FEATURE] Claude code CLI - Preserve screen output after /btw instead of clearing display,enhancement|area:tui|area:cli
35119,2026-03-17T00:37:18Z,[BUG],duplicate
35118,2026-03-17T00:36:50Z,Read() permission path prefix matching doesn't match files within allowed directory,bug|has repro|platform:linux|area:permissions
35116,2026-03-17T00:21:03Z,[BUG] Claude workspace not starting,duplicate
35115,2026-03-17T00:09:41Z,[Bug] Anthropic API Error: Rate limit exceeded on custom command execution,duplicate
35114,2026-03-17T00:08:11Z,[Bug]: Plugin TUI enabled state diverges from CLI - ghost plugin entries persist after uninstallation,duplicate
35113,2026-03-17T00:02:39Z,Plugin TUI shows plugin as enabled that CLI reports as disabled/not found,bug|has repro|area:tui|area:plugins
35112,2026-03-16T23:54:50Z,[BUG] voiceEnabled: true in settings.json not persisted across sessions — Voice Mode requires manual /voice on every startup,bug|duplicate|platform:windows|area:tui|platform:vscode|stale
35111,2026-03-16T23:52:34Z,[Bug] Agent worktree isolation ignored when spawning agent as teammate in teams feature,bug|area:agents
35110,2026-03-16T23:38:20Z,"[FEATURE] Claude in Chrome: Log session conversation, activity, etc in sidebar chats",enhancement|area:chrome|stale
35109,2026-03-16T23:20:34Z,[Bug] Claude Code and Claude Cowork unavailable beyond 48 hours despite re-authentication and API limit reset,duplicate
35107,2026-03-16T23:07:31Z,"[BUG] Agent restarts work on its own, even after interruption",bug|platform:macos|area:core|stale
35105,2026-03-16T22:57:20Z,[BUG] OpenTelemetry not working when Claude Code runs in VS Code extension (pipe/stream-json mode),bug|has repro|platform:macos|platform:vscode|stale
35104,2026-03-16T22:52:13Z,[FEATURE] Allow configuring the shell Claude Code uses for Bash tool calls (Windows),enhancement|platform:windows|area:bash
35103,2026-03-16T22:50:49Z,[Feature Request] Claude code CLI - Preserve screen output after context compacting instead of clearing display,duplicate
35102,2026-03-16T22:42:52Z,[MODEL] Claude Opus 4.6: Training prior on open mathematical conjectures degrades reasoning and causes adversarial behavior toward users,bug|model|stale
35101,2026-03-16T22:37:09Z,[BUG] mensagem sumindo,duplicate
35100,2026-03-16T22:28:49Z,[FEATURE] Persistent per-project session color for multi-window identification,enhancement|area:tui
35099,2026-03-16T22:28:37Z,Feature request: skill-scoped tool permissions,enhancement|area:skills|area:permissions|stale
35098,2026-03-16T22:27:17Z,[BUG],bug|platform:windows|platform:vscode|stale
35097,2026-03-16T22:22:07Z,Claude overwrote existing file without checking if it already had content,duplicate
35096,2026-03-16T22:20:41Z,Skill !command preload permissions never persist - rule format mismatch,bug|has repro|platform:macos|area:skills|area:plugins|area:permissions
35095,2026-03-16T22:19:51Z,[BUG] Claude VSCode Extension not loading with Overleaf Workshop extension ,duplicate
35094,2026-03-16T22:16:53Z,[BUG] API Error: Unable to connect to API (ECONNRESET),duplicate
35093,2026-03-16T22:10:55Z,[Bug] Opus 4.6 asked to remove directory if it is empty run rm -rf on it,duplicate
35092,2026-03-16T22:10:30Z,[Bug] MCP OAuth tokens for Google Workspace accounts require re-authorization every session,duplicate
35091,2026-03-16T22:09:34Z,Feature Request: Interactive Permission Prompts with Arrow Key Selection,enhancement|area:tui|area:permissions|stale
35089,2026-03-16T22:06:33Z,"Chrome integration: ""Browser extension is not connected"" on Linux despite healthy native host and socket",duplicate
35088,2026-03-16T22:06:19Z,[BUG],duplicate
35087,2026-03-16T22:04:10Z,"[BUG] Cant see what I wrote, text gets deleted in our dialogue",duplicate
35085,2026-03-16T21:54:13Z,"[BUG] fetchSessions() silently drops large sessions — 64KB head/tail reader misses title data, returns null",bug|has repro|area:ide|platform:vscode|stale
35084,2026-03-16T21:53:17Z,[FEATURE] Hide built-in System Tools behind the same ToolSearch as MCP Tools,enhancement|area:cost|area:tools|stale
35083,2026-03-16T21:49:23Z,"[BUG] Claude Desktop/web remote control drops [1m] model suffix, silently downgrading 1M context to 200K",bug|has repro|platform:macos|area:core|stale
35082,2026-03-16T21:43:25Z,Enhancement: Add Find() as a first-class built-in tool,enhancement|area:tools|stale
35081,2026-03-16T21:41:06Z,Voice input transcription quality needs improvement — punctuation errors and reduced accuracy compared to competitors,enhancement|platform:macos|area:tui|stale
