number,created_at,title,labels
39813,2026-03-27T11:13:00Z,"[BUG] ""Checking if UI preview is needed"" runs all the time in CLI, when it should only run in GUI",bug|platform:macos|area:cost|area:cli|stale
39812,2026-03-27T11:12:46Z,Freeze console scroll when BTW answer is present,enhancement|area:tui|stale
39810,2026-03-27T11:10:00Z,[Feature] Edit tool: add dry-run preview and line-number targeting to prevent blind substitutions,enhancement|area:tools|platform:vscode
39807,2026-03-27T11:00:01Z,"[BUG] Claude Code VSCode extension webview ""Not responding"" on Windows 11 - terminal works, GUI does not",bug|platform:windows|area:ide|platform:vscode
39805,2026-03-27T10:55:46Z,[BUG] v2.1.85 breaks syntax highlighting on MacOS 26,bug|platform:macos|area:tui|regression
39803,2026-03-27T10:50:21Z,[BUG] Anomalous cache read token consumption with agent-based workflows (19.5M tokens for a single fullstack feature),bug|area:cost|area:agents|platform:wsl
39802,2026-03-27T10:48:43Z,Plugin hook scripts lose execute permission in 'unknown' cache path,bug|has repro|platform:macos|area:plugins
39800,2026-03-27T10:40:45Z,[Bug] Anthropic API Error 400: Could not process image,bug|duplicate|platform:macos|area:api|stale
39798,2026-03-27T10:34:17Z,Plugin deployment strips execute bit from hook shell scripts,bug|has repro|platform:linux|area:hooks|area:plugins
39797,2026-03-27T10:33:49Z,"[BUG] JetBrains extension fails to initialize ACP session - ""Query closed before response received""",bug|platform:windows|area:ide|platform:intellij|stale
39796,2026-03-27T10:32:52Z,[Bug] Plan mode bypassed: agent modifies code without creating plan first,bug|duplicate|platform:macos|area:core
39795,2026-03-27T10:31:20Z,SSH remote connection fails on Windows machines with PowerShell default shell,enhancement|platform:windows|stale
39792,2026-03-27T10:25:04Z,Plugin marketplace add fails with schema validation errors for git-subdir source type,bug|duplicate|platform:macos|area:plugins|stale
39791,2026-03-27T10:22:55Z,[Windows] Background agent output file stays 0 bytes due to symlink permission failure,bug|has repro|platform:windows|area:agents
39790,2026-03-27T10:20:26Z,[BUG] MCP HTTP server connection fails in v2.1.84+ when server uses stateless transport (GET /mcp returns 405),bug|has repro|api:bedrock|platform:macos|area:mcp|regression
39785,2026-03-27T10:00:40Z,Feature request: Add setting to disable AI-generated tab/session auto-naming,enhancement|area:tui
39782,2026-03-27T09:44:22Z,Discord reply blocked after answering permission prompt via Discord,bug|platform:wsl|area:plugins|area:permissions|stale
39781,2026-03-27T09:43:37Z,Discord plugin delivers duplicate messages (channel tag + system-reminder),bug|platform:wsl|area:plugins|stale
39780,2026-03-27T09:42:27Z,[ENHANCEMENT] Stop dropping my prompts on overload,enhancement|area:api|stale
39779,2026-03-27T09:40:25Z,[Bug] Overloaded API Error Handling,bug|duplicate|external|area:api|stale
39777,2026-03-27T09:36:47Z,Plugin marketplace sync drops execute permissions on .sh files,bug|has repro|platform:macos|area:plugins|stale
39776,2026-03-27T09:33:34Z,Bug Report: Telegram Plugin Inbound Messages Broken on Windows,bug|platform:windows|area:mcp|area:plugins|stale
39775,2026-03-27T09:30:02Z,Frequent 529 Overloaded errors on Max plan (00/month) — unacceptable service quality,invalid
39774,2026-03-27T09:28:12Z,"[BUG] Conversation context lost when using ""Continue in desktop"" command",bug|platform:windows|area:desktop|stale
39772,2026-03-27T09:21:10Z,"Claude Code has undisclosed access to the entire filesystem, shell history, credentials, and network — with no informed consent",enhancement|area:security|area:permissions
39771,2026-03-27T09:12:19Z,"Sleep inhibitor blocks manual suspend/hibernate, not just automatic idle sleep",bug|has repro|platform:linux|stale
39769,2026-03-27T09:05:11Z,[BUG] Ctrl key broken in external editor (joe) via Ctrl+G since v2.1.84,bug|has repro|platform:linux|area:tui|regression|stale
39768,2026-03-27T09:02:12Z,Declining usability — reliability issues and increasingly aggressive limits,invalid|stale
39767,2026-03-27T09:00:07Z,HTTP 529 Overloaded errors occurring frequently on Max plan with Claude Opus 4.6,bug|duplicate|platform:macos|external|api:anthropic
39766,2026-03-27T08:55:05Z,[BUG] This organization already has an active subscription.,invalid
39764,2026-03-27T08:44:21Z,[Bug] Paste functionality not working in Claude Code CLI,bug|platform:macos|area:tui|platform:vscode|regression
39763,2026-03-27T08:43:25Z,[Bug] Anthropic API Error: 529 Overloaded,bug|external|api:anthropic
39762,2026-03-27T08:42:59Z,"Claude defaults to wc -l for counting lines, producing off-by-one errors on files without trailing newlines",enhancement|area:model|area:bash
39761,2026-03-27T08:39:03Z,Image paste from clipboard (Cmd+V) stops working after first message,bug|has repro|platform:macos|area:tui
39760,2026-03-27T08:38:25Z,Allow custom model aliases in /model command (e.g. low/medium/high),enhancement|area:model|area:cli
39758,2026-03-27T08:37:26Z,[Bug] Add timeout configuration to fetch operations to prevent Research mode hangs,bug|platform:windows|area:tools|stale
39754,2026-03-27T08:20:49Z,"Claude falsely claims it cannot send feedback to developers, then does exactly that",bug|area:model|stale
39747,2026-03-27T08:00:42Z,"[BUG] 529 {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded. https://docs.claude.com/en/api/errors""}",bug|duplicate|platform:macos|external|area:api|stale
39745,2026-03-27T07:59:54Z,"API Error: 529 {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded.",invalid
39743,2026-03-27T07:56:47Z,[Bug] Anthropic API Error: Overloaded,bug|duplicate|platform:macos|external|api:anthropic
39742,2026-03-27T07:52:17Z,[Feature Request] Implement uncertainty quantification and validation checkpoints before executing costly operations,enhancement|area:model|platform:vscode|stale
39739,2026-03-27T07:46:18Z,[FEATURE] Printout Session ID While Session Still Active,enhancement|area:tui|area:cli|stale
39737,2026-03-27T07:44:19Z,[BUG] --allowedTools does not override ask permissions in settings.json during -p mode,bug|has repro|platform:macos|area:cli|area:permissions
39733,2026-03-27T07:30:44Z,"[BUG] result.modelUsage reports cumulative session totals, not per-turn deltas — breaks usage tracking",bug|area:agent-sdk|stale
39732,2026-03-27T07:30:31Z,[BUG] Prompt caching is disabled for SDK query() and V2 sessions — only enabled for REPL,bug|platform:macos|area:agent-sdk|stale
39731,2026-03-27T07:30:21Z,"unstable_v2_createSession() silently ignores settingSources, cwd, thinkingConfig, mcpServers, and systemPrompt",bug|area:agent-sdk|stale
39727,2026-03-27T07:09:08Z,API 500 errors display as fatal in terminal even when retry succeeds,bug|platform:macos|area:tui|api:anthropic|stale
39726,2026-03-27T07:06:18Z,[Bug] Anthropic API Error: 500 Internal Server Error,bug|platform:macos|external|area:api|platform:vscode|api:anthropic|stale
39724,2026-03-27T06:58:35Z,[FEATURE] Allow /model switching in remote-control sessions,enhancement|area:cli
39723,2026-03-27T06:56:05Z,[Bug] Auto-compact fails mid-session during refactor operations,bug|platform:macos|area:core|stale
39717,2026-03-27T06:39:57Z,"Caps Lock inserts raw Kitty protocol       
  sequence [57358u in VSCode terminal input",bug|duplicate|has repro|platform:macos|area:tui|platform:vscode|stale
39716,2026-03-27T06:31:01Z,/dream memory consolidation feature — prior art overlap with Eldric EMM system,question|stale
39715,2026-03-27T06:30:39Z,Claude forgets its own file operations within the same 1M context window,bug|area:model
39713,2026-03-27T06:17:56Z,[BUG] Plan Mode restrictions are bypassed — Model performs write/execution operations while Plan Mode is active (regression in 2.1.83 / 2.1.84),bug|duplicate|platform:macos|area:core|regression|api:anthropic
39711,2026-03-27T06:13:37Z,Edit tool succeeds during Plan Mode when it should be blocked,bug|has repro|platform:macos|area:tools
39707,2026-03-27T05:48:57Z,Claude-in-Chrome MCP tools steal window focus on every tool call,bug|platform:windows|area:mcp|platform:wsl|area:chrome
39703,2026-03-27T05:35:10Z,Systematic model behavior gaps in extended coding sessions -- 55+ documented incidents with actionable improvement suggestions,enhancement|area:model|platform:vscode|stale
39700,2026-03-27T05:31:30Z,[BUG] --output-format stream-json intermittently hangs — process stops producing output and never exits,bug|has repro|platform:linux|area:cli
39699,2026-03-27T05:01:19Z,"Agent Teams: Lead check-in polling + between-turn-only delivery creates feedback loop of stale messages, false unresponsiveness, and duplicate teammates",bug|platform:macos|area:agents
39698,2026-03-27T04:58:19Z,Playwright MCP silently hijacks all Chrome downloads to temp folder,bug|platform:windows|area:mcp|area:security
39697,2026-03-27T04:55:23Z,[BUG] CLAUDE.md mandatory session start protocol not followed without direct user instruction,bug|platform:macos|area:model
39696,2026-03-27T04:54:45Z,Chrome extension steals system-wide focus on every tool interaction (macOS),bug|duplicate|platform:macos|area:chrome|stale
39695,2026-03-27T04:54:06Z,[BUG] Agent SDK session resume loses all tool_use/tool_result history - conversations marked as sidechain,bug|has repro|platform:linux|area:agent-sdk|stale
39692,2026-03-27T04:44:17Z,[BUG] Show Error: Claude Code on Windows requires git-bash,bug|duplicate|platform:windows|area:ide|platform:vscode|stale
39690,2026-03-27T04:01:44Z,"[BUG] Max 5x: usage counter increments with zero active sessions — all auth revoked, no Claude Code running",invalid
39687,2026-03-27T03:49:47Z,[Bug] Plan Mode not enforced: Claude executes actions without waiting for user approval,bug|duplicate|platform:windows|area:core
39686,2026-03-27T03:48:48Z,"claude.ai Skills and Cowork plugins silently injected into Claude Code context — no opt-out, ~6k tokens wasted per session",bug|has repro|platform:macos|area:cowork|area:skills|stale
39680,2026-03-27T03:16:50Z,"[BUG] Agent tool with isolation: ""worktree"" fails with EEXIST when .claude/worktrees/ directory already exists",bug|has repro|platform:windows|area:agents
39678,2026-03-27T03:14:43Z,Claude Code Review incorrectly reports overage limit reached when spend is $0/$250,bug|area:cost
39677,2026-03-27T03:13:12Z,feat(channels): Allow toggling channels on/off within a running session,enhancement|stale
39673,2026-03-27T02:48:26Z,[BUG] Stop hook fails with EEXIST when plugin data directory already exists,bug|platform:windows|platform:intellij|area:hooks|area:plugins
39671,2026-03-27T02:45:24Z,[BUG] Background subagent tool calls silently denied — permission dialog never surfaced,bug|has repro|platform:linux|platform:vscode|area:agents|area:permissions
39670,2026-03-27T02:37:07Z,"MCP tool calls silently fail mid-task with ""No active request"" — leaves user hanging",bug|platform:linux|area:mcp|stale
39669,2026-03-27T02:35:23Z,[BUG] Cowork: VM filesystem mounts lost when Claude Desktop is restarted during active session,bug|platform:macos|area:cowork|stale
39667,2026-03-27T02:24:14Z,"Session .jsonl files silently deleted, sessions-index.json stops updating — causes --resume failures",bug|duplicate|has repro|platform:macos|area:core|stale
39666,2026-03-27T02:20:19Z,ExitPlanMode approval via --permission-prompt-tool stdio silently ignored — process hangs,bug|has repro|platform:linux|area:cli|area:permissions
39663,2026-03-27T02:06:58Z,Context is lost when Claude suggests restarting — should auto-save a session summary before restart,enhancement|area:core|memory
39662,2026-03-27T02:04:28Z,Add 'disabled' field to MCP server configuration,duplicate|enhancement|area:mcp
39660,2026-03-27T01:58:42Z,[BUG] IME composition underlines not displayed in Claude Code editor tab (webview) on Windows,bug|platform:windows|area:ide|stale
39658,2026-03-27T01:57:54Z,Slash-clear creates sessions invisible to slash-resume picker due to malformed file structure,bug|has repro|platform:windows|area:cli|stale
39655,2026-03-27T01:54:56Z,Backslash-operator safety check false-positives on idiomatic find/grep patterns,bug|has repro|area:bash|area:permissions
39654,2026-03-27T01:54:41Z,[BUG] Skill tool fails with 'Invalid regular expression: unmatched parentheses' in getPromptForCommand,bug|has repro|area:skills|stale
39651,2026-03-27T01:40:51Z,Agent Teams: messages from other sessions delivered to unrelated team leads,bug|has repro|platform:linux|area:agents|stale
39650,2026-03-27T01:33:46Z,[FEATURE] Add OTEL_METRICS_INCLUDE_EMAIL toggle to exclude user.email from telemetry,enhancement|area:core|stale
39648,2026-03-27T01:29:12Z,API Error: Rate limit reached despite low usage + active outage,bug|external|area:api|stale
39645,2026-03-27T01:22:54Z,"[MODEL] Claude Code repeatedly violates its own documented protocols, wastes CI/deploy minutes, claims tasks complete   without verification",bug|model
39643,2026-03-27T01:15:24Z,"[MODEL] Visual object-cardinality inconsistency on near-variant image pairs (""two-hat"" testcase)",invalid|stale
39642,2026-03-27T01:13:14Z,[BUG] In Claude Code Desktop the messages I type,bug|platform:macos|area:ui|area:desktop|stale
39640,2026-03-27T01:06:21Z,Feature: add superseded-finding state to reduce stale triage fixation after corrected receipts,enhancement|stale
39639,2026-03-27T01:03:08Z,Chrome extension connection frequently drops with single claude --chrome session,bug|platform:macos|area:chrome
39636,2026-03-27T01:01:24Z,[BUG] Cowork VM guest kernel never boots on Snapdragon X Plus (ARM64) — connection timeout every attempt,invalid
39632,2026-03-27T00:52:19Z,stream-json: background-task notification doesn't wake idle session (race in runAsyncAgentLifecycle),bug|has repro|area:agents
